ici ['j', 'z', 'i', 'l'] => aussi ['O', 's', 'i'] Erreur 8.3 <=>  (j=>O) (z=>s) (i=>i) (l=>)
état ['e', 't', 'a', 'R'] => état ['e', 't', 'a'] Correct 2.3 <=>  (e=>e) (t=>t) (a=>a) (R=>)
aurait ['O', 'R', 'e'] => aurait ['O', 'R', 'e'] Correct 0.0 <=>  (O=>O) (R=>R) (e=>e)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
jamais ['Z', 'a', 'm', 'e'] => jamais ['Z', 'a', 'm', 'e'] Correct 0.0 <=>  (Z=>Z) (a=>a) (m=>m) (e=>e)
avait ['v', 'e'] => avez ['a', 'v', 'e'] Erreur 1.0 <=>  (=>a) (v=>v) (e=>e)
principe ['p', 'R', 'e~', 's', 'i', 'p'] => principe ['p', 'R', 'e~', 's', 'i', 'p'] Correct 0.0 <=>  (p=>p) (R=>R) (e~=>e~) (s=>s) (i=>i) (p=>p)
principe ['k', 's', 'e', 'd'] => assez ['a', 's', 'e'] Erreur 5.6 <=>  (k=>a) (s=>s) (e=>e) (d=>)
avait ['a~', 'e'] => été ['e', 't', 'e'] Erreur 4.3 <=>  (=>e) (a~=>t) (e=>e)
été ['t', 'e'] => été ['e', 't', 'e'] Correct 1.0 <=>  (=>e) (t=>t) (e=>e)
aurait ['O', 'R', 'e'] => aurait ['O', 'R', 'e'] Correct 0.0 <=>  (O=>O) (R=>R) (e=>e)
été ['t', 'e'] => été ['e', 't', 'e'] Correct 1.0 <=>  (=>e) (t=>t) (e=>e)
avant ['a', 'v', 'a~', '@'] => avant ['a', 'v', 'a~'] Correct 2.3 <=>  (a=>a) (v=>v) (a~=>a~) (@=>)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
françois ['f', 'R', 'a~', 's', 'w'] => françois ['f', 'R', 'a~', 's', 'w', 'a'] Correct 6.2 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (w=>w) (=>a)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
était ['t', 'e'] => été ['e', 't', 'e'] Erreur 1.0 <=>  (=>e) (t=>t) (e=>e)
déjà ['d', 'e', 'Z', 'a'] => déjà ['d', 'e', 'Z', 'a'] Correct 0.0 <=>  (d=>d) (e=>e) (Z=>Z) (a=>a)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
ailleurs ['a', 'j', '9', 'R'] => ailleurs ['a', 'j', '9', 'R'] Correct 0.0 <=>  (a=>a) (j=>j) (9=>9) (R=>R)
personnes ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Correct 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
exemple ['g', 'z', 'a~', 'p', 'l', '@'] => exemple ['E', 'g', 'z', 'a~', 'p', 'l', '@'] Correct 1.0 <=>  (=>E) (g=>g) (z=>z) (a~=>a~) (p=>p) (l=>l) (@=>@)
nouveau ['t', 's', 'i'] => aussi ['O', 's', 'i'] Erreur 3.3 <=>  (t=>O) (s=>s) (i=>i)
aussi ['o', 's', 'i'] => aussi ['O', 's', 'i'] Correct 2.9 <=>  (o=>O) (s=>s) (i=>i)
parler ['p', 'a', 'R', 'l', 'e'] => parler ['p', 'a', 'R', 'l', 'e'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (l=>l) (e=>e)
exemple ['R', 'l'] => alors ['a', 'l', 'o', 'R'] Erreur 5.3 <=>  (=>a) (=>l) (=>o) (R=>R) (l=>)
façon ['f', 'a', 's', 'o~'] => façon ['f', 'a', 's', 'o~'] Correct 0.0 <=>  (f=>f) (a=>a) (s=>s) (o~=>o~)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
exemple ['E', 'g', 'z', 'a~', 'p', 'l', 'k', '@'] => exemple ['E', 'g', 'z', 'a~', 'p', 'l', '@'] Correct 2.3 <=>  (E=>E) (g=>g) (z=>z) (a~=>a~) (p=>p) (l=>l) (k=>) (@=>@)
principe ['p', 'R', 'e~', 's', 'i', 'p'] => principe ['p', 'R', 'e~', 's', 'i', 'p'] Correct 0.0 <=>  (p=>p) (R=>R) (e~=>e~) (s=>s) (i=>i) (p=>p)
question ['k', 'E', 's', 't', 'j', 'o~'] => question ['k', 'E', 's', 't', 'j', 'o~'] Correct 0.0 <=>  (k=>k) (E=>E) (s=>s) (t=>t) (j=>j) (o~=>o~)
sujet ['s', 'y', 'Z', 'e'] => sujet ['s', 'y', 'Z', 'e'] Correct 0.0 <=>  (s=>s) (y=>y) (Z=>Z) (e=>e)
justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] => justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] Correct 0.0 <=>  (Z=>Z) (y=>y) (s=>s) (t=>t) (@=>@) (m=>m) (a~=>a~)
bonjour ['b', 'o~', 'Z', 'u', 'R'] => bonjour ['b', 'o~', 'Z', 'u', 'R'] Correct 0.0 <=>  (b=>b) (o~=>o~) (Z=>Z) (u=>u) (R=>R)
bonjour ['b', 'o~', 'Z', 'u'] => bonjour ['b', 'o~', 'Z', 'u', 'R'] Correct 7.6 <=>  (b=>b) (o~=>o~) (Z=>Z) (u=>u) (=>R)
justement ['y', 's', 't', '@', 'm', 'a~', 'm'] => justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] Correct 3.3 <=>  (=>Z) (y=>y) (s=>s) (t=>t) (@=>@) (m=>m) (a~=>a~) (m=>)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
parler ['d', 'a~', 'l', 'l'] => pendant ['p', 'a~', 'd', 'a~'] Erreur 6.6 <=>  (=>p) (=>a~) (d=>d) (a~=>a~) (l=>) (l=>)
avant ['v', 'a~'] => avant ['a', 'v', 'a~'] Correct 1.0 <=>  (=>a) (v=>v) (a~=>a~)
pendant ['p', 'u', 'R', 'n', 'u'] => journée ['Z', 'u', 'R', 'n', 'e'] Erreur 8.1 <=>  (p=>Z) (u=>u) (R=>R) (n=>n) (u=>e)
années ['a', 'n', 'e'] => années ['a', 'n', 'e'] Correct 0.0 <=>  (a=>a) (n=>n) (e=>e)
était ['e', 't', 'e'] => été ['e', 't', 'e'] Erreur 0.0 <=>  (e=>e) (t=>t) (e=>e)
avait ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Erreur 0.0 <=>  (a=>a) (v=>v) (e=>e)
avec ['a', 'v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 0.0 <=>  (a=>a) (v=>v) (E=>E) (k=>k)
avec ['v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 1.0 <=>  (=>a) (v=>v) (E=>E) (k=>k)
était ['i', 'e', 't', 'e'] => été ['e', 't', 'e'] Erreur 1.0 <=>  (i=>) (e=>e) (t=>t) (e=>e)
enfin ['f', 'e~'] => enfin ['a~', 'f', 'e~'] Correct 1.0 <=>  (=>a~) (f=>f) (e~=>e~)
avant ['a', 'v', 'o~'] => avons ['a', 'v', 'o~'] Erreur 0.0 <=>  (a=>a) (v=>v) (o~=>o~)
aujourd' ['O', 'Z', 'u', 'R'] => toujours ['t', 'u', 'Z', 'u', 'R'] Erreur 4.3 <=>  (=>t) (O=>u) (Z=>Z) (u=>u) (R=>R)
principe ['p', 'R', 'e~', 's', 'i', 'p'] => principe ['p', 'R', 'e~', 's', 'i', 'p'] Correct 0.0 <=>  (p=>p) (R=>R) (e~=>e~) (s=>s) (i=>i) (p=>p)
question ['E', 's', 't', 'j', 'o~'] => question ['k', 'E', 's', 't', 'j', 'o~'] Correct 1.0 <=>  (=>k) (E=>E) (s=>s) (t=>t) (j=>j) (o~=>o~)
aussi ['s', 'e'] => assez ['a', 's', 'e'] Erreur 1.0 <=>  (=>a) (s=>s) (e=>e)
pouvoir ['p', 'u', 'v', 'w', 'a', 'R'] => pouvoir ['p', 'u', 'v', 'w', 'a', 'R'] Correct 0.0 <=>  (p=>p) (u=>u) (v=>v) (w=>w) (a=>a) (R=>R)
aussi ['O', 's', 'i'] => aussi ['O', 's', 'i'] Correct 0.0 <=>  (O=>O) (s=>s) (i=>i)
entreprises ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z', 's'] => entreprises ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] Correct 2.3 <=>  (a~=>a~) (t=>t) (R=>R) (@=>@) (p=>p) (R=>R) (i=>i) (z=>z) (s=>)
instant ['e~', 's', 't', 'a~', 'a'] => instant ['e~', 's', 't', 'a~'] Correct 2.3 <=>  (e~=>e~) (s=>s) (t=>t) (a~=>a~) (a=>)
nouveau ['n', 'u', 'v', 'o'] => nouveau ['n', 'u', 'v', 'o'] Correct 0.0 <=>  (n=>n) (u=>u) (v=>v) (o=>o)
entreprises ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] => entreprises ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] Correct 0.0 <=>  (a~=>a~) (t=>t) (R=>R) (@=>@) (p=>p) (R=>R) (i=>i) (z=>z)
voilà ['w', 'a', 'l', 'a'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 1.0 <=>  (=>v) (w=>w) (a=>a) (l=>l) (a=>a)
voilà ['w', 'a', 'l', 'a'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 1.0 <=>  (=>v) (w=>w) (a=>a) (l=>l) (a=>a)
moment ['m', 'O', 'm', 'a~'] => moment ['m', 'O', 'm', 'a~'] Correct 0.0 <=>  (m=>m) (O=>O) (m=>m) (a~=>a~)
certain ['s', 'E', 'R', 't', 'e~'] => certains ['s', 'E', 'R', 't', 'e~'] Erreur 0.0 <=>  (s=>s) (E=>E) (R=>R) (t=>t) (e~=>e~)
moment ['m', 'O', 'm', 'a~'] => moment ['m', 'O', 'm', 'a~'] Correct 0.0 <=>  (m=>m) (O=>O) (m=>m) (a~=>a~)
certain ['s', 'E', 'R', 'd'] => affaire ['a', 'f', 'E', 'R'] Erreur 6.6 <=>  (=>a) (s=>f) (E=>E) (R=>R) (d=>)
moment ['a~'] => avant ['a', 'v', 'a~'] Erreur 2.0 <=>  (=>a) (=>v) (a~=>a~)
histoire ['i', 's', 't', 'w', 'a', 'R'] => histoire ['i', 's', 't', 'w', 'a', 'R'] Correct 0.0 <=>  (i=>i) (s=>s) (t=>t) (w=>w) (a=>a) (R=>R)
principe ['p', 'R', 'e~', 's', 'i', 'p'] => principe ['p', 'R', 'e~', 's', 'i', 'p'] Correct 0.0 <=>  (p=>p) (R=>R) (e~=>e~) (s=>s) (i=>i) (p=>p)
avons ['a', 't'] => débat ['d', 'e', 'b', 'a', 't'] Erreur 3.0 <=>  (=>d) (=>e) (=>b) (a=>a) (t=>t)
moment ['o', 'R', 'm', 'a~'] => laurent ['l', 'o', 'R', 'a~'] Erreur 3.3 <=>  (=>l) (o=>o) (R=>R) (m=>) (a~=>a~)
justement ['Z', 'y', 's', 't', '@', 'm', 'a~', 's'] => justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] Correct 2.3 <=>  (Z=>Z) (y=>y) (s=>s) (t=>t) (@=>@) (m=>m) (a~=>a~) (s=>)
justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] => justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] Correct 0.0 <=>  (Z=>Z) (y=>y) (s=>s) (t=>t) (@=>@) (m=>m) (a~=>a~)
question ['k', 'E', 's', 'j', 'o~'] => question ['k', 'E', 's', 'j', 'o~'] Correct 0.0 <=>  (k=>k) (E=>E) (s=>s) (j=>j) (o~=>o~)
savoir ['s', 'a', 'v', 'w', 'a', 'R'] => savoir ['s', 'a', 'v', 'w', 'a', 'R'] Correct 0.0 <=>  (s=>s) (a=>a) (v=>v) (w=>w) (a=>a) (R=>R)
question ['k', 'E', 's', 'j', 'o~'] => question ['k', 'E', 's', 'j', 'o~'] Correct 0.0 <=>  (k=>k) (E=>E) (s=>s) (j=>j) (o~=>o~)
savoir ['s', 'a', 'v', 'w', 'a', 'R'] => savoir ['s', 'a', 'v', 'w', 'a', 'R'] Correct 0.0 <=>  (s=>s) (a=>a) (v=>v) (w=>w) (a=>a) (R=>R)
comment ['k', 'O', 'm', 'a~'] => comment ['k', 'O', 'm', 'a~'] Correct 0.0 <=>  (k=>k) (O=>O) (m=>m) (a~=>a~)
pouvez ['p', 'u', 'v', 'e'] => pouvez ['p', 'u', 'v', 'e'] Correct 0.0 <=>  (p=>p) (u=>u) (v=>v) (e=>e)
pouvez ['p', 'u', 'v', 'e'] => pouvez ['p', 'u', 'v', 'e'] Correct 0.0 <=>  (p=>p) (u=>u) (v=>v) (e=>e)
avoir ['a', 'v', 'w', 'a', 'R'] => avoir ['a', 'v', 'w', 'a', 'R'] Correct 0.0 <=>  (a=>a) (v=>v) (w=>w) (a=>a) (R=>R)
allez ['a', 'l', 'e'] => allez ['a', 'l', 'e'] Correct 0.0 <=>  (a=>a) (l=>l) (e=>e)
pouvoir ['p', 'u', 'v', 'w', 'a', 'R'] => pouvoir ['p', 'u', 'v', 'w', 'a', 'R'] Correct 0.0 <=>  (p=>p) (u=>u) (v=>v) (w=>w) (a=>a) (R=>R)
partir ['p', 'a', 'R', 't', 'i', 'R'] => partir ['p', 'a', 'R', 't', 'i', 'R'] Correct 0.0 <=>  (p=>p) (a=>a) (R=>R) (t=>t) (i=>i) (R=>R)
pouvoir ['p', 'u', 'v', 'w', 'a', 'R'] => pouvoir ['p', 'u', 'v', 'w', 'a', 'R'] Correct 0.0 <=>  (p=>p) (u=>u) (v=>v) (w=>w) (a=>a) (R=>R)
problème ['a~', 'l', 'a', 'e', 'l'] => allez ['a', 'l', 'e'] Erreur 7.9 <=>  (a~=>) (l=>) (a=>a) (e=>) (l=>l) (=>e)
aurait ['y', 'R', 'e', 'd', 'a~', 'l', 'a', 'v'] => avez ['a', 'v', 'e'] Erreur 11.7 <=>  (y=>) (R=>) (e=>) (d=>) (a~=>) (l=>) (a=>a) (v=>v) (=>e)
savoir ['a', 'v', 'w', 'a', 'R'] => avoir ['a', 'v', 'w', 'a', 'R'] Erreur 0.0 <=>  (a=>a) (v=>v) (w=>w) (a=>a) (R=>R)
avait ['v', 'e'] => avez ['a', 'v', 'e'] Erreur 1.0 <=>  (=>a) (v=>v) (e=>e)
emploi ['a~', 'p', 'l', 'w', 'a'] => emploi ['a~', 'p', 'l', 'w', 'a'] Correct 0.0 <=>  (a~=>a~) (p=>p) (l=>l) (w=>w) (a=>a)
était ['e', 't', 'e'] => été ['e', 't', 'e'] Erreur 0.0 <=>  (e=>e) (t=>t) (e=>e)
aurait ['O', 'R', 'e'] => aurait ['O', 'R', 'e'] Correct 0.0 <=>  (O=>O) (R=>R) (e=>e)
encore ['a~', 'k', 'o', 'R'] => encore ['a~', 'k', 'o', 'R'] Correct 0.0 <=>  (a~=>a~) (k=>k) (o=>o) (R=>R)
aura ['R', 'a'] => aura ['O', 'R', 'a'] Correct 1.0 <=>  (=>O) (R=>R) (a=>a)
encore ['k', 'o', 'R'] => encore ['a~', 'k', 'o', 'R'] Correct 1.0 <=>  (=>a~) (k=>k) (o=>o) (R=>R)
personne ['p', 'E', 'R', 's', 'O', 'n'] => personnes ['p', 'E', 'R', 's', 'O', 'n'] Erreur 0.0 <=>  (p=>p) (E=>E) (R=>R) (s=>s) (O=>O) (n=>n)
ailleurs ['g', 'E', 'R'] => affaire ['a', 'f', 'E', 'R'] Erreur 4.3 <=>  (=>a) (g=>f) (E=>E) (R=>R)
assez ['s', 'e'] => assez ['a', 's', 'e'] Correct 1.0 <=>  (=>a) (s=>s) (e=>e)
avec ['l', 'p'] => appelle ['a', 'p', 'E', 'l'] Erreur 5.3 <=>  (=>a) (=>p) (=>E) (l=>l) (p=>)
appelle ['k', '@', 'k'] => avec ['a', 'v', 'E', 'k'] Erreur 7.6 <=>  (=>a) (=>v) (=>E) (k=>k) (@=>) (k=>)
enfin ['p'] => équipe ['e', 'k', 'i', 'p'] Erreur 3.0 <=>  (=>e) (=>k) (=>i) (p=>p)
principe ['R', 'e~', 's', 'i', 'p'] => principe ['p', 'R', 'e~', 's', 'i', 'p'] Correct 1.0 <=>  (=>p) (R=>R) (e~=>e~) (s=>s) (i=>i) (p=>p)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
passer ['p', 'a', 's', 'e'] => passé ['p', 'a', 's', 'e'] Erreur 0.0 <=>  (p=>p) (a=>a) (s=>s) (e=>e)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
comment ['k', '@', 'm', 'a~'] => comment ['k', 'O', 'm', 'a~'] Correct 4.7 <=>  (k=>k) (@=>O) (m=>m) (a~=>a~)
avons ['a', 'v', 'o~'] => avons ['a', 'v', 'o~'] Correct 0.0 <=>  (a=>a) (v=>v) (o~=>o~)
appelle ['p', 'l'] => exemple ['E', 'g', 'z', 'a~', 'p', 'l'] Erreur 4.0 <=>  (=>E) (=>g) (=>z) (=>a~) (p=>p) (l=>l)
avons ['v', 'o~'] => avons ['a', 'v', 'o~'] Correct 1.0 <=>  (=>a) (v=>v) (o~=>o~)
comment ['k', 'O', 'm', 'a~'] => comment ['k', 'O', 'm', 'a~'] Correct 0.0 <=>  (k=>k) (O=>O) (m=>m) (a~=>a~)
système ['s', 'i', 's', 't', 'E', 'm'] => système ['s', 'i', 's', 't', 'E', 'm'] Correct 0.0 <=>  (s=>s) (i=>i) (s=>s) (t=>t) (E=>E) (m=>m)
accord ['a', 'k', 'o', 'R', 's'] => accord ['a', 'k', 'o', 'R'] Correct 2.3 <=>  (a=>a) (k=>k) (o=>o) (R=>R) (s=>)
certains ['s', 'E', 'R', 's', 'e', 'z'] => assez ['a', 's', 'e', 'z'] Erreur 6.8 <=>  (=>a) (s=>s) (E=>) (R=>) (s=>) (e=>e) (z=>z)
beaucoup ['b', 'O', 'k', 'u'] => beaucoup ['b', 'O', 'k', 'u'] Correct 0.0 <=>  (b=>b) (O=>O) (k=>k) (u=>u)
aujourd' ['o', 'Z', 'u', 'R', 'n'] => journée ['Z', 'u', 'R', 'n', 'e'] Erreur 6.0 <=>  (o=>) (Z=>Z) (u=>u) (R=>R) (n=>n) (=>e)
alors ['a', 'l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 0.0 <=>  (a=>a) (l=>l) (o=>o) (R=>R)
alors ['a', 'l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 0.0 <=>  (a=>a) (l=>l) (o=>o) (R=>R)
maintenant ['m', 'e~', 't', '@', 'n', 'a~', 't'] => maintenant ['m', 'e~', 't', '@', 'n', 'a~'] Correct 2.3 <=>  (m=>m) (e~=>e~) (t=>t) (@=>@) (n=>n) (a~=>a~) (t=>)
aujourd' ['O', 'Z', 'u', 'R', 'd'] => aujourd' ['O', 'Z', 'u', 'R', 'd'] Correct 0.0 <=>  (O=>O) (Z=>Z) (u=>u) (R=>R) (d=>d)
avant ['a', 'v'] => état ['e', 't', 'a'] Erreur 4.3 <=>  (=>e) (=>t) (a=>a) (v=>)
abord ['a', 'b', 'o', 'R'] => abord ['a', 'b', 'o', 'R'] Correct 0.0 <=>  (a=>a) (b=>b) (o=>o) (R=>R)
avec ['v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 1.0 <=>  (=>a) (v=>v) (E=>E) (k=>k)
savez ['s', 'E', 'n', 'a', 's'] => assez ['a', 's', 'e'] Erreur 8.7 <=>  (s=>) (E=>) (n=>) (a=>a) (s=>s) (=>e)
justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] => justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] Correct 0.0 <=>  (Z=>Z) (y=>y) (s=>s) (t=>t) (@=>@) (m=>m) (a~=>a~)
entreprise ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] => entreprises ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] Erreur 0.0 <=>  (a~=>a~) (t=>t) (R=>R) (@=>@) (p=>p) (R=>R) (i=>i) (z=>z)
entreprise ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] => entreprises ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] Erreur 0.0 <=>  (a~=>a~) (t=>t) (R=>R) (@=>@) (p=>p) (R=>R) (i=>i) (z=>z)
françois ['f', 'R', 'a~', 's', 'w', 'a'] => françois ['f', 'R', 'a~', 's', 'w', 'a'] Correct 0.0 <=>  (f=>f) (R=>R) (a~=>a~) (s=>s) (w=>w) (a=>a)
été ['e', 't', 'e'] => été ['e', 't', 'e'] Correct 0.0 <=>  (e=>e) (t=>t) (e=>e)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
voilà ['v', 'w', 'a', 'l', 'a', 'd'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 2.3 <=>  (v=>v) (w=>w) (a=>a) (l=>l) (a=>a) (d=>)
avez ['n', 'e'] => années ['a', 'n', 'e'] Erreur 1.0 <=>  (=>a) (n=>n) (e=>e)
entreprise ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] => entreprises ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] Erreur 0.0 <=>  (a~=>a~) (t=>t) (R=>R) (@=>@) (p=>p) (R=>R) (i=>i) (z=>z)
aujourd' ['O', 'Z', 'u', 'R', 'd'] => aujourd' ['O', 'Z', 'u', 'R', 'd'] Correct 0.0 <=>  (O=>O) (Z=>Z) (u=>u) (R=>R) (d=>d)
justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] => justement ['Z', 'y', 's', 't', '@', 'm', 'a~'] Correct 0.0 <=>  (Z=>Z) (y=>y) (s=>s) (t=>t) (@=>@) (m=>m) (a~=>a~)
journée ['Z', 'o', 'z', 'e', 'k'] => sujet ['s', 'y', 'Z', 'e'] Erreur 8.9 <=>  (=>s) (=>y) (Z=>Z) (o=>) (z=>) (e=>e) (k=>)
appelle ['a', 'p', 'E', 'l'] => appelle ['a', 'p', 'E', 'l'] Correct 0.0 <=>  (a=>a) (p=>p) (E=>E) (l=>l)
question ['k', 'E', 's', 'j', 'o~'] => question ['k', 'E', 's', 'j', 'o~'] Correct 0.0 <=>  (k=>k) (E=>E) (s=>s) (j=>j) (o~=>o~)
était ['k', 'i'] => aussi ['O', 's', 'i'] Erreur 4.3 <=>  (=>O) (k=>s) (i=>i)
avait ['a', 'v', 'e'] => avez ['a', 'v', 'e'] Erreur 0.0 <=>  (a=>a) (v=>v) (e=>e)
voilà ['m', 'a', 'l', 'a', 'd'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 6.6 <=>  (=>v) (m=>w) (a=>a) (l=>l) (a=>a) (d=>)
avez ['@', 'v', 'e'] => avez ['a', 'v', 'e'] Correct 3.3 <=>  (@=>a) (v=>v) (e=>e)
aujourd' ['O', 'Z', 'u', 'R', 'd'] => aujourd' ['O', 'Z', 'u', 'R', 'd'] Correct 0.0 <=>  (O=>O) (Z=>Z) (u=>u) (R=>R) (d=>d)
encore ['k', 'o', 'R'] => encore ['a~', 'k', 'o', 'R'] Correct 1.0 <=>  (=>a~) (k=>k) (o=>o) (R=>R)
problème ['p', 'R', 'e~', 's', 'e', 's', 'k'] => assez ['a', 's', 'e'] Erreur 9.0 <=>  (p=>) (R=>) (e~=>a) (s=>s) (e=>e) (s=>) (k=>)
passer ['p', 'a', 's', 'e'] => passé ['p', 'a', 's', 'e'] Erreur 0.0 <=>  (p=>p) (a=>a) (s=>s) (e=>e)
voilà ['v', 'w', 'a', 'l', 'a', 'l', '@'] => voilà ['v', 'w', 'a', 'l', 'a'] Correct 4.6 <=>  (v=>v) (w=>w) (a=>a) (l=>l) (a=>a) (l=>) (@=>)
problème ['p', 'R', 'O', 'b', 'l', 'E', 'm'] => problème ['p', 'R', 'O', 'b', 'l', 'E', 'm'] Correct 0.0 <=>  (p=>p) (R=>R) (O=>O) (b=>b) (l=>l) (E=>E) (m=>m)
jamais ['Z', 'a', 'm', 'e'] => jamais ['Z', 'a', 'm', 'e'] Correct 0.0 <=>  (Z=>Z) (a=>a) (m=>m) (e=>e)
système ['s', 'i', 's', 't', 'E', 'm'] => système ['s', 'i', 's', 't', 'E', 'm'] Correct 0.0 <=>  (s=>s) (i=>i) (s=>s) (t=>t) (E=>E) (m=>m)
entreprises ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] => entreprises ['a~', 't', 'R', '@', 'p', 'R', 'i', 'z'] Correct 0.0 <=>  (a~=>a~) (t=>t) (R=>R) (@=>@) (p=>p) (R=>R) (i=>i) (z=>z)
allez ['l', 'e'] => allez ['a', 'l', 'e'] Correct 1.0 <=>  (=>a) (l=>l) (e=>e)
alors ['l', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Correct 1.0 <=>  (=>a) (l=>l) (o=>o) (R=>R)
accord ['a', 'k', 'o', 'R'] => accord ['a', 'k', 'o', 'R'] Correct 0.0 <=>  (a=>a) (k=>k) (o=>o) (R=>R)
avec ['a', 'v', 'E', 'k'] => avec ['a', 'v', 'E', 'k'] Correct 0.0 <=>  (a=>a) (v=>v) (E=>E) (k=>k)
maintenant ['n', 'o', 'R'] => alors ['a', 'l', 'o', 'R'] Erreur 4.3 <=>  (=>a) (n=>l) (o=>o) (R=>R)
débat ['d', 'e', 'b', 'a'] => débat ['d', 'e', 'b', 'a'] Correct 0.0 <=>  (d=>d) (e=>e) (b=>b) (a=>a)
principe ['p', 'R', 'e~', 's', 'i', 'p'] => principe ['p', 'R', 'e~', 's', 'i', 'p'] Correct 0.0 <=>  (p=>p) (R=>R) (e~=>e~) (s=>s) (i=>i) (p=>p)
vraiment ['v', 'R', 'e', 'm', 'a~', 'n'] => vraiment ['v', 'R', 'e', 'm', 'a~'] Correct 2.3 <=>  (v=>v) (R=>R) (e=>e) (m=>m) (a~=>a~) (n=>)
question ['n', 'k', 'E', 's', 't', 'j', 'o~'] => question ['k', 'E', 's', 't', 'j', 'o~'] Correct 1.0 <=>  (n=>) (k=>k) (E=>E) (s=>s) (t=>t) (j=>j) (o~=>o~)
merci ['m', 'E', 'R', 's', 'i'] => merci ['m', 'E', 'R', 's', 'i'] Correct 0.0 <=>  (m=>m) (E=>E) (R=>R) (s=>s) (i=>i)
avoir ['a', 'v', 'w', 'a', 'R'] => avoir ['a', 'v', 'w', 'a', 'R'] Correct 0.0 <=>  (a=>a) (v=>v) (w=>w) (a=>a) (R=>R)
voilà ['v', 'w', 'a'] => emploi ['a~', 'p', 'l', 'w', 'a'] Erreur 5.3 <=>  (=>a~) (=>p) (v=>l) (w=>w) (a=>a)
question ['k', 'E', 's', 'j', 'o~'] => question ['k', 'E', 's', 'j', 'o~'] Correct 0.0 <=>  (k=>k) (E=>E) (s=>s) (j=>j) (o~=>o~)
ailleurs ['a', 'j', '9', 'R'] => ailleurs ['a', 'j', '9', 'R'] Correct 0.0 <=>  (a=>a) (j=>j) (9=>9) (R=>R)
question ['k', 'E', 's', 'j', 'o~'] => question ['k', 'E', 's', 'j', 'o~'] Correct 0.0 <=>  (k=>k) (E=>E) (s=>s) (j=>j) (o~=>o~)
